hotel_id,hotel_name,SOURCE,price,base_price,checkIn,checkOut,count,rating,Info,latitude,longitude
15215188,Fairmont Riyadh,all.accor.com,1605,,2025-01-02,2025-01-03,220,4.5,,24.808397,46.71805
9702375,Rosh Rayhaan by Rotana,Official Site,813.75,693.75,2025-01-02,2025-01-03,1311,4.5,"['Free breakfast available', 'Free cancellation']",24.700346,46.682137
15756839,Hilton Riyadh Hotel & Residences,Booking.com,1128.75,1128.75,2025-01-02,2025-01-03,1626,4.5,,24.785522,46.72788
24143026,Joudyan Hotel,MakeMyTrip,588.75,472.5,2025-01-02,2025-01-03,317,5,"['Free breakfast available', 'Free cancellation']",24.713552,46.675297
969150,"Holiday Inn Riyadh - al Qasr, an IHG hotel",Booking.com,633.75,633.75,2025-01-02,2025-01-03,1073,4.5,,24.683914,46.68803
7789088,"Crowne Plaza Riyadh Rdc Hotel & Convention, An Ihg Hotel",Booking.com,930,930,2025-01-02,2025-01-03,331,4.5,,24.738811,46.635284
23569851,Fairmont Ramla Serviced Residences,all.accor.com,1518.75,,2025-01-02,2025-01-03,121,4.5,,,
299190,"Holiday Inn Riyadh - Olaya, an IHG hotel",Booking.com,630,630,2025-01-02,2025-01-03,499,4,,24.680237,46.690372
15239002,Shaza Riyadh,Booking.com,652.5,652.5,2025-01-02,2025-01-03,176,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.675924,46.7792
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",MakeMyTrip,483.75,483.75,2025-01-02,2025-01-03,239,4,,24.664728,46.71136
299191,"InterContinental Riyadh, an IHG hotel",MakeMyTrip,915,915,2025-01-02,2025-01-03,957,4.5,,24.666677,46.692158
17154823,"Crowne Plaza Riyadh al Waha, an IHG hotel",Booking.com,633.75,633.75,2025-01-02,2025-01-03,214,4.5,,24.742296,46.725163
15215188,Fairmont Riyadh,all.accor.com,1605,,2025-01-02,2025-01-03,220,4.5,,24.808397,46.71805
3514706,ibis Riyadh Olaya Street,MakeMyTrip,476.25,476.25,2025-01-02,2025-01-03,430,3.5,,24.712132,46.67674
15215188,Fairmont Riyadh,Fairmont,1605,1605,2025-01-02,2025-01-03,220,4.5,,24.808397,46.71805
3349253,Carawan Al Fahad Hotel,Booking.com,532.5,495,2025-01-02,2025-01-03,54,4,"['Free breakfast available', 'Free cancellation']",24.711273,46.671043
5994700,Narcissus Hotel & Spa Riyadh,Booking.com,2580,1035,2025-01-02,2025-01-03,338,4.5,,24.695637,46.683575
810042,Continent Al Waha Hotel,MakeMyTrip,795,701.25,2025-01-02,2025-01-03,407,4.5,"['Free breakfast available', 'Free cancellation']",24.680944,46.689484
26451032,The St. Regis Riyadh,StRegis.com,2220,,2025-01-02,2025-01-03,54,5,,,
3250538,Al Mashreq Boutique Hotel,Booking.com,750,750,2025-01-02,2025-01-03,170,4.5,"['Free breakfast available', 'Free cancellation']",24.70452,46.655216
10131963,Spectrums Hotel Riyadh,Booking.com,562.5,562.5,2025-01-02,2025-01-03,189,4.5,"['Free breakfast available', 'Free cancellation']",24.700665,46.678635
2366709,The Ritz-Carlton Riyadh,Marriott,1507.5,1507.5,2025-01-02,2025-01-03,1045,4.5,,,
1748545,Executives Hotel - Olaya,Booking.com,615,540,2025-01-02,2025-01-03,165,4,"['Free breakfast available', 'Free cancellation']",24.70869,46.678
16865982,Le Méridien Riyadh,Marriott,873.75,873.75,2025-01-02,2025-01-03,78,4.5,,,
301864,Sheraton Riyadh Hotel & Towers,Marriott,573.75,573.75,2025-01-02,2025-01-03,407,4,,,
28054092,Nova M Hotel Edge By Rotana,Booking.com,592.5,566.25,2025-01-02,2025-01-03,2,4.5,,24.779217,46.642143
15368089,IntercityHotel Riyadh Malaz,MakeMyTrip,442.5,442.5,2025-01-02,2025-01-03,14,4,,,
25280776,Ramada By wyndham,Agoda.com,671.25,,2025-01-02,2025-01-03,7,4,,,
26059301,Damac Tower Riyadh Luxury Apartments,Agoda.com,750,750,2025-01-02,2025-01-03,1,5,,24.709423,46.67273
23569851,Fairmont Ramla Serviced Residences,all.accor.com,1518.75,,2025-01-02,2025-01-03,121,4.5,,,
27131550,Sands Inn Hostel,Booking.com,90,90,2025-01-02,2025-01-03,2,5,,,
3879255,OYO 146 Al Asemah Hotel,Expedia,266.25,266.25,2025-01-02,2025-01-03,3,3.5,"['Free breakfast available', 'Free cancellation']",24.641687,46.72113
1732120,Rand by Wandalus,Booking.com,656.25,502.5,2025-01-02,2025-01-03,70,3.5,,,
24001761,Warwick Riyadh,Agoda.com,480,,2025-01-02,2025-01-03,5,2.5,,,
8470987,Al Oroba Hotel,Agoda.com,138.75,138.75,2025-01-02,2025-01-03,2,2.5,,,
2149240,Riyadh Airport Marriott Hotel,Marriott Hotels,915,,2025-01-02,2025-01-03,256,4,,,
23569851,Fairmont Ramla Serviced Residences,all.accor.com,2542.5,,2025-01-29,2025-02-03,121,4.5,,,
15756839,Hilton Riyadh Hotel & Residences,Booking.com,1335,1293.75,2025-01-29,2025-02-03,1626,4.5,,24.785522,46.72788
24143026,Joudyan Hotel,Booking.com,735,637.5,2025-01-29,2025-02-03,317,5,"['Free breakfast available', 'Free cancellation']",24.713552,46.675297
969150,"Holiday Inn Riyadh - al Qasr, an IHG hotel",Prestigia.com,948.75,825,2025-01-29,2025-02-03,1073,4.5,,24.683914,46.68803
7789088,"Crowne Plaza Riyadh Rdc Hotel & Convention, An Ihg Hotel",Booking.com,3116.25,3116.25,2025-01-29,2025-02-03,331,4.5,,24.738811,46.635284
299190,"Holiday Inn Riyadh - Olaya, an IHG hotel",Booking.com,682.5,682.5,2025-01-29,2025-02-03,499,4,,24.680237,46.690372
15215188,Fairmont Riyadh,all.accor.com,1890,,2025-01-29,2025-02-03,220,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.808397,46.71805
15239002,Shaza Riyadh,Booking.com,652.5,652.5,2025-01-29,2025-02-03,176,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.675924,46.7792
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Prestigia.com,562.5,562.5,2025-01-29,2025-02-03,239,4,,24.664728,46.71136
299191,"InterContinental Riyadh, an IHG hotel",Prestigia.com,1477.5,1218.75,2025-01-29,2025-02-03,957,4.5,,24.666677,46.692158
17154823,"Crowne Plaza Riyadh al Waha, an IHG hotel",Booking.com,1076.25,1076.25,2025-01-29,2025-02-03,214,4.5,,24.742296,46.725163
3514706,ibis Riyadh Olaya Street,Booking.com,341.25,341.25,2025-01-29,2025-02-03,430,3.5,,24.712132,46.67674
23569851,Fairmont Ramla Serviced Residences,all.accor.com,2542.5,,2025-01-29,2025-02-03,121,4.5,,,
15215188,Fairmont Riyadh,Fairmont,1890,1702.5,2025-01-29,2025-02-03,220,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.808397,46.71805
3349253,Carawan Al Fahad Hotel,MakeMyTrip,517.5,450,2025-01-29,2025-02-03,54,4,"['Free breakfast available', 'Free cancellation']",24.711273,46.671043
5994700,Narcissus Hotel & Spa Riyadh,Booking.com,1785,1335,2025-01-29,2025-02-03,338,4.5,,24.695637,46.683575
810042,Continent Al Waha Hotel,Booking.com,776.25,750,2025-01-29,2025-02-03,407,4.5,"['Free breakfast available', 'Free cancellation']",24.680944,46.689484
3250538,Al Mashreq Boutique Hotel,Booking.com,783.75,783.75,2025-01-29,2025-02-03,170,4.5,"['Free breakfast available', 'Free cancellation']",24.70452,46.655216
15756839,Hilton Riyadh Hotel & Residences,Vio.com,1282.5,,2025-01-29,2025-02-03,1626,4.5,,24.785522,46.72788
10131963,Spectrums Hotel Riyadh,Booking.com,596.25,596.25,2025-01-29,2025-02-03,189,4.5,"['Free breakfast available', 'Free cancellation']",24.700665,46.678635
1748545,Executives Hotel - Olaya,Booking.com,558.75,513.75,2025-01-29,2025-02-03,165,4,"['Free breakfast available', 'Free cancellation']",24.70869,46.678
16865982,Le Méridien Riyadh,Marriott,2152.5,2152.5,2025-01-29,2025-02-03,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
301864,Sheraton Riyadh Hotel & Towers,Marriott,918.75,918.75,2025-01-29,2025-02-03,407,4,,,
28054092,Nova M Hotel Edge By Rotana,Booking.com,750,750,2025-01-29,2025-02-03,2,4.5,,24.779217,46.642143
2149240,Riyadh Airport Marriott Hotel,Marriott Hotels,1365,,2025-01-29,2025-02-03,256,4,,,
15368089,IntercityHotel Riyadh Malaz,Booking.com,1050,903.75,2025-01-29,2025-02-03,14,4,,,
25280776,Ramada By wyndham,Agoda.com,836.25,,2025-01-29,2025-02-03,7,4,,,
26059301,Damac Tower Riyadh Luxury Apartments,Agoda.com,738.75,723.75,2025-01-29,2025-02-03,1,5,,24.709423,46.67273
27131550,Sands Inn Hostel,Booking.com,86.25,75,2025-01-29,2025-02-03,2,5,,,
3879255,OYO 146 Al Asemah Hotel,Expedia,266.25,266.25,2025-01-29,2025-02-03,3,3.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.641687,46.72113
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,918.75,,2025-01-29,2025-02-03,407,4,,,
1732120,Rand by Wandalus,Booking.com,656.25,558.75,2025-01-29,2025-02-03,70,3.5,,,
24001761,Warwick Riyadh,Agoda.com,487.5,,2025-01-29,2025-02-03,5,2.5,,,
8470987,Al Oroba Hotel,Agoda.com,131.25,131.25,2025-01-29,2025-02-03,2,2.5,,,
9702375,Rosh Rayhaan by Rotana,Official Site,,840,2025-01-29,2025-02-03,1311,4.5,,24.700346,46.682137
2366709,The Ritz-Carlton Riyadh,Booking.com,4571.25,3.75,2025-01-29,2025-02-03,1045,4.5,,,
26451032,The St. Regis Riyadh,StRegis.com,3933.75,,2025-01-29,2025-02-03,54,5,,,
26366466,Erfad Hotel,Booking.com,588.75,,2024-12-23,2024-12-25,2,4.5,,,
15756839,Hilton Riyadh Hotel & Residences,Booking.com,1027.5,982.5,2024-12-23,2024-12-25,1626,4.5,,24.785522,46.72788
24143026,Joudyan Hotel,Booking.com,633.75,543.75,2024-12-23,2024-12-25,317,5,"['Free breakfast available', 'Free cancellation']",24.713552,46.675297
969150,"Holiday Inn Riyadh - al Qasr, an IHG hotel",Booking.com,705,637.5,2024-12-23,2024-12-25,1073,4.5,,24.683914,46.68803
7789088,"Crowne Plaza Riyadh Rdc Hotel & Convention, An Ihg Hotel",Booking.com,1065,956.25,2024-12-23,2024-12-25,331,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.738811,46.635284
299190,"Holiday Inn Riyadh - Olaya, an IHG hotel",Booking.com,615,581.25,2024-12-23,2024-12-25,499,4,,24.680237,46.690372
10319364,Al Diafah Hotel Suites,Booking.com,675,,2024-12-23,2024-12-25,2,3.5,,,
15239002,Shaza Riyadh,Booking.com,600,600,2024-12-23,2024-12-25,176,4.5,"['Free breakfast available', 'Reserve now, pay at stay']",24.675924,46.7792
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,825,405,2024-12-23,2024-12-25,239,4,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.664728,46.71136
299191,"InterContinental Riyadh, an IHG hotel",Booking.com,761.25,716.25,2024-12-23,2024-12-25,957,4.5,,24.666677,46.692158
17154823,"Crowne Plaza Riyadh al Waha, an IHG hotel",Booking.com,705,705,2024-12-23,2024-12-25,214,4.5,,24.742296,46.725163
3514706,ibis Riyadh Olaya Street,Booking.com,427.5,427.5,2024-12-23,2024-12-25,430,3.5,,24.712132,46.67674
3437636,Intour Qurtoba Hotel Suites,Booking.com,390,,2024-12-23,2024-12-25,5,3.5,,,
3349253,Carawan Al Fahad Hotel,Booking.com,423.75,393.75,2024-12-23,2024-12-25,54,4,"['Free breakfast available', 'Free cancellation']",24.711273,46.671043
5994700,Narcissus Hotel & Spa Riyadh,Booking.com,1207.5,1035,2024-12-23,2024-12-25,338,4.5,,24.695637,46.683575
810042,Continent Al Waha Hotel,Booking.com,502.5,442.5,2024-12-23,2024-12-25,407,4.5,"['Free breakfast available', 'Free cancellation']",24.680944,46.689484
3250538,Al Mashreq Boutique Hotel,Booking.com,603.75,603.75,2024-12-23,2024-12-25,170,4.5,"['Free breakfast available', 'Free cancellation']",24.70452,46.655216
10131963,Spectrums Hotel Riyadh,Booking.com,551.25,551.25,2024-12-23,2024-12-25,189,4.5,"['Free breakfast available', 'Free cancellation']",24.700665,46.678635
1748545,Executives Hotel - Olaya,Booking.com,450,412.5,2024-12-23,2024-12-25,165,4,"['Free breakfast available', 'Free cancellation']",24.70869,46.678
16865982,Le Méridien Riyadh,Marriott,1267.5,1267.5,2024-12-23,2024-12-25,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
301864,Sheraton Riyadh Hotel & Towers,Booking.com,888.75,888.75,2024-12-23,2024-12-25,407,4,,,
28054092,Nova M Hotel Edge By Rotana,Booking.com,543.75,543.75,2024-12-23,2024-12-25,2,4.5,,24.779217,46.642143
15368089,IntercityHotel Riyadh Malaz,Booking.com,472.5,393.75,2024-12-23,2024-12-25,14,4,,,
12248951,Towlan Khurais,Booking.com,202.5,,2024-12-23,2024-12-25,3,4.5,,,
25280776,Ramada By wyndham,Agoda.com,671.25,,2024-12-23,2024-12-25,7,4,,,
26059301,Damac Tower Riyadh Luxury Apartments,Agoda.com,660,660,2024-12-23,2024-12-25,1,5,,24.709423,46.67273
27131550,Sands Inn Hostel,Booking.com,82.5,71.25,2024-12-23,2024-12-25,2,5,,,
3879255,OYO 146 Al Asemah Hotel,Agoda.com,195,172.5,2024-12-23,2024-12-25,3,3.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.641687,46.72113
1732120,Rand by Wandalus,Booking.com,656.25,506.25,2024-12-23,2024-12-25,70,3.5,,,
27175878,Mena Hotel Nasiriah Riyadh,Booking.com,427.5,,2024-12-23,2024-12-25,1,5,,,
24001761,Warwick Riyadh,Agoda.com,431.25,,2024-12-23,2024-12-25,5,2.5,,,
8470987,Al Oroba Hotel,Agoda.com,120,120,2024-12-23,2024-12-25,2,2.5,,,
9702375,Rosh Rayhaan by Rotana,Official Site,,701.25,2024-12-23,2024-12-25,1311,4.5,,24.700346,46.682137
15215188,Fairmont Riyadh,Fairmont,,1698.75,2024-12-23,2024-12-25,220,4.5,,24.808397,46.71805
2366709,The Ritz-Carlton Riyadh,Booking.com,6330,3.75,2024-12-23,2024-12-25,1045,4.5,,,
14182161,Hyatt Place Riyadh Al Sulaimania,Booking.com,663.75,,2024-12-23,2024-12-25,264,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,1207.5,,2025-01-25,2025-01-28,407,4,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
15756839,Hilton Riyadh Hotel & Residences,Booking.com,1605,1605,2025-01-25,2025-01-28,1626,4.5,,24.785522,46.72788
24143026,Joudyan Hotel,Booking.com,780,671.25,2025-01-25,2025-01-28,317,5,"['Free breakfast available', 'Free cancellation']",24.713552,46.675297
969150,"Holiday Inn Riyadh - al Qasr, an IHG hotel",Booking.com,885,885,2025-01-25,2025-01-28,1073,4.5,,24.683914,46.68803
7789088,"Crowne Plaza Riyadh Rdc Hotel & Convention, An Ihg Hotel",Booking.com,1878.75,1878.75,2025-01-25,2025-01-28,331,4.5,,24.738811,46.635284
299190,"Holiday Inn Riyadh - Olaya, an IHG hotel",Booking.com,750,750,2025-01-25,2025-01-28,499,4,,24.680237,46.690372
26451032,The St. Regis Riyadh,StRegis.com,3761.25,,2025-01-25,2025-01-28,54,5,,,
15239002,Shaza Riyadh,Booking.com,761.25,761.25,2025-01-25,2025-01-28,176,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.675924,46.7792
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,765,562.5,2025-01-25,2025-01-28,239,4,,24.664728,46.71136
299191,"InterContinental Riyadh, an IHG hotel",Booking.com,1473.75,1443.75,2025-01-25,2025-01-28,957,4.5,,24.666677,46.692158
17154823,"Crowne Plaza Riyadh al Waha, an IHG hotel",Booking.com,1020,1001.25,2025-01-25,2025-01-28,214,4.5,,24.742296,46.725163
3514706,ibis Riyadh Olaya Street,Booking.com,360,356.25,2025-01-25,2025-01-28,430,3.5,,24.712132,46.67674
16865982,Le Méridien Riyadh,LeMeridien.com,2471.25,,2025-01-25,2025-01-28,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
15215188,Fairmont Riyadh,Fairmont,2118.75,1582.5,2025-01-25,2025-01-28,220,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.808397,46.71805
3349253,Carawan Al Fahad Hotel,Booking.com,532.5,446.25,2025-01-25,2025-01-28,54,4,"['Free breakfast available', 'Free cancellation']",24.711273,46.671043
5994700,Narcissus Hotel & Spa Riyadh,Booking.com,1297.5,1143.75,2025-01-25,2025-01-28,338,4.5,,24.695637,46.683575
810042,Continent Al Waha Hotel,Booking.com,776.25,708.75,2025-01-25,2025-01-28,407,4.5,"['Free breakfast available', 'Free cancellation']",24.680944,46.689484
3250538,Al Mashreq Boutique Hotel,Booking.com,783.75,783.75,2025-01-25,2025-01-28,170,4.5,"['Free breakfast available', 'Free cancellation']",24.70452,46.655216
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,1207.5,,2025-01-25,2025-01-28,407,4,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
10131963,Spectrums Hotel Riyadh,Booking.com,603.75,603.75,2025-01-25,2025-01-28,189,4.5,"['Free breakfast available', 'Free cancellation']",24.700665,46.678635
1748545,Executives Hotel - Olaya,Booking.com,566.25,521.25,2025-01-25,2025-01-28,165,4,"['Free breakfast available', 'Free cancellation']",24.70869,46.678
16865982,Le Méridien Riyadh,Booking.com,2471.25,2471.25,2025-01-25,2025-01-28,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
301864,Sheraton Riyadh Hotel & Towers,Booking.com,1207.5,1207.5,2025-01-25,2025-01-28,407,4,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
28054092,Nova M Hotel Edge By Rotana,Booking.com,783.75,783.75,2025-01-25,2025-01-28,2,4.5,,24.779217,46.642143
26451032,The St. Regis Riyadh,StRegis.com,3761.25,,2025-01-25,2025-01-28,54,5,,,
15368089,IntercityHotel Riyadh Malaz,Booking.com,1181.25,1016.25,2025-01-25,2025-01-28,14,4,,,
25280776,Ramada By wyndham,Agoda.com,937.5,,2025-01-25,2025-01-28,7,4,,,
26059301,Damac Tower Riyadh Luxury Apartments,Agoda.com,502.5,502.5,2025-01-25,2025-01-28,1,5,,24.709423,46.67273
27131550,Sands Inn Hostel,Booking.com,82.5,71.25,2025-01-25,2025-01-28,2,5,,,
3879255,OYO 146 Al Asemah Hotel,Expedia,266.25,266.25,2025-01-25,2025-01-28,3,3.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.641687,46.72113
15756839,Hilton Riyadh Hotel & Residences,Vio.com,1605,,2025-01-25,2025-01-28,1626,4.5,,24.785522,46.72788
1732120,Rand by Wandalus,Booking.com,656.25,540,2025-01-25,2025-01-28,70,3.5,,,
24001761,Warwick Riyadh,Agoda.com,483.75,,2025-01-25,2025-01-28,5,2.5,,,
8470987,Al Oroba Hotel,Agoda.com,131.25,131.25,2025-01-25,2025-01-28,2,2.5,,,
9702375,Rosh Rayhaan by Rotana,Official Site,,963.75,2025-01-25,2025-01-28,1311,4.5,,24.700346,46.682137
2366709,The Ritz-Carlton Riyadh,Booking.com,5317.5,3.75,2025-01-25,2025-01-28,1045,4.5,,,
6164000,JW Marriott Hotel Riyadh,JW Marriott,1995,,2025-01-25,2025-01-28,669,4.5,,,
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,1091.25,,2025-01-05,2025-01-07,407,4,,,
24143026,Joudyan Hotel,Booking.com,705,607.5,2025-01-05,2025-01-07,317,5,"['Free breakfast available', 'Free cancellation']",24.713552,46.675297
969150,"Holiday Inn Riyadh - al Qasr, an IHG hotel",Booking.com,716.25,716.25,2025-01-05,2025-01-07,1073,4.5,,24.683914,46.68803
299190,"Holiday Inn Riyadh - Olaya, an IHG hotel",Booking.com,648.75,648.75,2025-01-05,2025-01-07,499,4,,24.680237,46.690372
15239002,Shaza Riyadh,Booking.com,652.5,652.5,2025-01-05,2025-01-07,176,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.675924,46.7792
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,588.75,562.5,2025-01-05,2025-01-07,239,4,,24.664728,46.71136
15215188,Fairmont Riyadh,all.accor.com,2280,,2025-01-05,2025-01-07,220,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.808397,46.71805
299191,"InterContinental Riyadh, an IHG hotel",Booking.com,1110,1087.5,2025-01-05,2025-01-07,957,4.5,,24.666677,46.692158
17154823,"Crowne Plaza Riyadh al Waha, an IHG hotel",Booking.com,633.75,633.75,2025-01-05,2025-01-07,214,4.5,,24.742296,46.725163
3514706,ibis Riyadh Olaya Street,Booking.com,416.25,416.25,2025-01-05,2025-01-07,430,3.5,,24.712132,46.67674
3349253,Carawan Al Fahad Hotel,Booking.com,532.5,457.5,2025-01-05,2025-01-07,54,4,"['Free breakfast available', 'Free cancellation']",24.711273,46.671043
5994700,Narcissus Hotel & Spa Riyadh,Booking.com,1357.5,1196.25,2025-01-05,2025-01-07,338,4.5,,24.695637,46.683575
26451032,The St. Regis Riyadh,StRegis.com,2748.75,,2025-01-05,2025-01-07,54,5,,,
810042,Continent Al Waha Hotel,Booking.com,750,708.75,2025-01-05,2025-01-07,407,4.5,"['Free breakfast available', 'Free cancellation']",24.680944,46.689484
3250538,Al Mashreq Boutique Hotel,Booking.com,783.75,783.75,2025-01-05,2025-01-07,170,4.5,"['Free breakfast available', 'Free cancellation']",24.70452,46.655216
10131963,Spectrums Hotel Riyadh,Booking.com,600,600,2025-01-05,2025-01-07,189,4.5,,24.700665,46.678635
1748545,Executives Hotel - Olaya,Booking.com,566.25,551.25,2025-01-05,2025-01-07,165,4,"['Free breakfast available', 'Free cancellation']",24.70869,46.678
301864,Sheraton Riyadh Hotel & Towers,Booking.com,1260,1091.25,2025-01-05,2025-01-07,407,4,,,
6164000,JW Marriott Hotel Riyadh,JW Marriott,1882.5,,2025-01-05,2025-01-07,669,4.5,,,
28054092,Nova M Hotel Edge By Rotana,Booking.com,540,487.5,2025-01-05,2025-01-07,2,4.5,,24.779217,46.642143
15368089,IntercityHotel Riyadh Malaz,Booking.com,637.5,543.75,2025-01-05,2025-01-07,14,4,,,
25280776,Ramada By wyndham,Agoda.com,821.25,,2025-01-05,2025-01-07,7,4,,,
26059301,Damac Tower Riyadh Luxury Apartments,Agoda.com,502.5,502.5,2025-01-05,2025-01-07,1,5,,24.709423,46.67273
27131550,Sands Inn Hostel,Booking.com,82.5,71.25,2025-01-05,2025-01-07,2,5,,,
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,1091.25,,2025-01-05,2025-01-07,407,4,,,
1732120,Rand by Wandalus,Booking.com,712.5,502.5,2025-01-05,2025-01-07,70,3.5,,,
24001761,Warwick Riyadh,Agoda.com,491.25,,2025-01-05,2025-01-07,5,2.5,,,
8470987,Al Oroba Hotel,Agoda.com,165,165,2025-01-05,2025-01-07,2,2.5,,,
15756839,Hilton Riyadh Hotel & Residences,Booking.com,1488.75,1488.75,2025-01-05,2025-01-07,1626,4.5,,24.785522,46.72788
7789088,"Crowne Plaza Riyadh Rdc Hotel & Convention, An Ihg Hotel",Booking.com,1935,1515,2025-01-05,2025-01-07,331,4.5,,24.738811,46.635284
2149240,Riyadh Airport Marriott Hotel,Marriott Hotels,1481.25,,2025-01-05,2025-01-07,256,4,,,
15215188,Fairmont Riyadh,Fairmont,2280,1702.5,2025-01-05,2025-01-07,220,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.808397,46.71805
2366709,The Ritz-Carlton Riyadh,Booking.com,3015,3015,2025-01-05,2025-01-07,1045,4.5,,,
16865982,Le Méridien Riyadh,Marriott,1901.25,1901.25,2025-01-05,2025-01-07,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
9702375,Rosh Rayhaan by Rotana,Official Site,,663.75,2025-01-05,2025-01-07,1311,4.5,,24.700346,46.682137
3879255,OYO 146 Al Asemah Hotel,Vio.com,,266.25,2025-01-05,2025-01-07,3,3.5,,24.641687,46.72113
16865982,Le Méridien Riyadh,LeMeridien.com,1901.25,,2025-01-05,2025-01-07,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,1061.25,,2025-01-17,2025-01-21,407,4,,,
15756839,Hilton Riyadh Hotel & Residences,Booking.com,1383.75,1346.25,2025-01-17,2025-01-21,1626,4.5,,24.785522,46.72788
24143026,Joudyan Hotel,Booking.com,735,641.25,2025-01-17,2025-01-21,317,5,"['Free breakfast available', 'Free cancellation']",24.713552,46.675297
969150,"Holiday Inn Riyadh - al Qasr, an IHG hotel",Booking.com,866.25,866.25,2025-01-17,2025-01-21,1073,4.5,,24.683914,46.68803
7789088,"Crowne Plaza Riyadh Rdc Hotel & Convention, An Ihg Hotel",Booking.com,1590,1590,2025-01-17,2025-01-21,331,4.5,,24.738811,46.635284
299190,"Holiday Inn Riyadh - Olaya, an IHG hotel",Booking.com,675,675,2025-01-17,2025-01-21,499,4,,24.680237,46.690372
15239002,Shaza Riyadh,Booking.com,813.75,813.75,2025-01-17,2025-01-21,176,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.675924,46.7792
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,701.25,562.5,2025-01-17,2025-01-21,239,4,,24.664728,46.71136
299191,"InterContinental Riyadh, an IHG hotel",Booking.com,1402.5,1350,2025-01-17,2025-01-21,957,4.5,,24.666677,46.692158
17154823,"Crowne Plaza Riyadh al Waha, an IHG hotel",Booking.com,1173.75,1173.75,2025-01-17,2025-01-21,214,4.5,,24.742296,46.725163
3514706,ibis Riyadh Olaya Street,Booking.com,360,360,2025-01-17,2025-01-21,430,3.5,,24.712132,46.67674
3349253,Carawan Al Fahad Hotel,Booking.com,532.5,465,2025-01-17,2025-01-21,54,4,"['Free breakfast available', 'Free cancellation']",24.711273,46.671043
5994700,Narcissus Hotel & Spa Riyadh,Booking.com,2096.25,1117.5,2025-01-17,2025-01-21,338,4.5,,24.695637,46.683575
810042,Continent Al Waha Hotel,Booking.com,731.25,693.75,2025-01-17,2025-01-21,407,4.5,"['Free breakfast available', 'Free cancellation']",24.680944,46.689484
3250538,Al Mashreq Boutique Hotel,Booking.com,783.75,783.75,2025-01-17,2025-01-21,170,4.5,"['Free breakfast available', 'Free cancellation']",24.70452,46.655216
10131963,Spectrums Hotel Riyadh,Booking.com,618.75,618.75,2025-01-17,2025-01-21,189,4.5,"['Free breakfast available', 'Free cancellation']",24.700665,46.678635
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,1061.25,,2025-01-17,2025-01-21,407,4,,,
1748545,Executives Hotel - Olaya,Booking.com,566.25,551.25,2025-01-17,2025-01-21,165,4,"['Free breakfast available', 'Free cancellation']",24.70869,46.678
16865982,Le Méridien Riyadh,Marriott,1991.25,1991.25,2025-01-17,2025-01-21,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
